Year,LapNumber,Attacker_Driver,Defender_Driver,Attacker_Position,Attacker_LapTime,Attacker_TyreLife,Attacker_Compound,Defender_LapTime,Defender_TyreLife,Defender_Compound,Delta_LapTime,Delta_TyreLife,Compound_Advantage,Estimated_Gap,IsOvertake
2024,13.0,VER,HAM,6.0,84.957,13.0,HARD,85.329,13.0,MEDIUM,-0.3719999999999999,0.0,-1,0.18599999999999994,0
2024,13.0,PER,VER,7.0,85.041,13.0,HARD,84.957,13.0,HARD,0.08400000000000318,0.0,0,0.04200000000000159,0
2024,13.0,ALB,PER,8.0,85.533,13.0,MEDIUM,85.041,13.0,HARD,0.49200000000000443,0.0,1,0.24600000000000222,0
2024,13.0,MAG,ALB,9.0,86.286,13.0,MEDIUM,85.533,13.0,MEDIUM,0.7530000000000001,0.0,0,0.37650000000000006,0
2024,13.0,OCO,MAG,10.0,86.059,13.0,HARD,86.286,13.0,MEDIUM,-0.22700000000000387,0.0,-1,0.11350000000000193,1
2024,13.0,STR,OCO,11.0,86.143,14.0,HARD,86.059,13.0,HARD,0.08400000000000318,1.0,0,0.04200000000000159,1
2024,13.0,COL,STR,12.0,86.41,13.0,MEDIUM,86.143,14.0,HARD,0.2669999999999959,-1.0,1,0.13349999999999795,0
2024,13.0,BOT,COL,13.0,86.349,14.0,HARD,86.41,13.0,MEDIUM,-0.06099999999999284,1.0,-1,0.03049999999999642,0
2024,13.0,ZHO,BOT,14.0,86.802,14.0,MEDIUM,86.349,14.0,HARD,0.45300000000000296,0.0,1,0.22650000000000148,0
2024,13.0,GAS,RUS,17.0,84.816,3.0,HARD,84.546,2.0,HARD,0.269999999999996,1.0,0,0.134999999999998,0
2024,13.0,RIC,GAS,18.0,86.122,3.0,HARD,84.816,3.0,HARD,1.3059999999999974,0.0,0,0.6529999999999987,0
2024,13.0,HUL,RIC,19.0,84.983,8.0,HARD,86.122,3.0,HARD,-1.1389999999999958,5.0,0,0.5694999999999979,0
2024,14.0,LEC,PIA,2.0,85.606,14.0,MEDIUM,85.048,14.0,MEDIUM,0.5579999999999927,0.0,0,0.27899999999999636,0
2024,14.0,SAI,LEC,3.0,85.234,14.0,MEDIUM,85.606,14.0,MEDIUM,-0.3719999999999999,0.0,0,0.18599999999999994,1
2024,14.0,HAM,NOR,5.0,85.817,14.0,MEDIUM,89.417,14.0,MEDIUM,-3.6000000000000085,0.0,0,1.8000000000000043,0
2024,14.0,VER,HAM,6.0,85.287,14.0,HARD,85.817,14.0,MEDIUM,-0.5299999999999869,0.0,-1,0.26499999999999346,1
2024,14.0,PER,VER,7.0,85.229,14.0,HARD,85.287,14.0,HARD,-0.058000000000006935,0.0,0,0.029000000000003467,1
2024,14.0,ALB,PER,8.0,86.14,14.0,MEDIUM,85.229,14.0,HARD,0.9110000000000014,0.0,1,0.4555000000000007,1
2024,14.0,OCO,ALB,9.0,86.307,14.0,HARD,86.14,14.0,MEDIUM,0.1670000000000016,0.0,-1,0.0835000000000008,0
2024,14.0,STR,OCO,10.0,85.895,15.0,HARD,86.307,14.0,HARD,-0.41200000000000614,1.0,0,0.20600000000000307,0
2024,14.0,COL,MAG,12.0,86.93,14.0,MEDIUM,89.943,14.0,MEDIUM,-3.012999999999991,0.0,0,1.5064999999999955,1
2024,14.0,BOT,COL,13.0,86.481,15.0,HARD,86.93,14.0,MEDIUM,-0.4490000000000123,1.0,-1,0.22450000000000614,1
2024,14.0,ZHO,BOT,14.0,87.092,15.0,MEDIUM,86.481,15.0,HARD,0.6110000000000042,0.0,1,0.3055000000000021,1
2024,14.0,RUS,ZHO,15.0,84.548,3.0,HARD,87.092,15.0,MEDIUM,-2.543999999999997,-12.0,-1,1.2719999999999985,1
2024,14.0,ALO,RUS,16.0,85.832,3.0,HARD,84.548,3.0,HARD,1.2839999999999918,0.0,0,0.6419999999999959,1
2024,14.0,GAS,ALO,17.0,85.214,4.0,HARD,85.832,3.0,HARD,-0.617999999999995,1.0,0,0.3089999999999975,1
2024,14.0,RIC,GAS,18.0,85.827,4.0,HARD,85.214,4.0,HARD,0.6129999999999995,0.0,0,0.3064999999999998,0
2024,14.0,HUL,RIC,19.0,85.014,9.0,HARD,85.827,4.0,HARD,-0.8130000000000024,5.0,0,0.4065000000000012,0
2024,15.0,SAI,PIA,2.0,85.183,15.0,MEDIUM,85.166,15.0,MEDIUM,0.017000000000010118,0.0,0,0.008500000000005059,0
2024,15.0,VER,LEC,4.0,85.746,15.0,HARD,90.192,15.0,MEDIUM,-4.445999999999998,0.0,-1,2.222999999999999,1
2024,15.0,PER,VER,5.0,85.543,15.0,HARD,85.746,15.0,HARD,-0.20299999999998875,0.0,0,0.10149999999999437,1
2024,15.0,ALB,HAM,7.0,86.463,15.0,MEDIUM,90.365,15.0,MEDIUM,-3.902000000000001,0.0,0,1.9510000000000005,1
2024,15.0,STR,OCO,10.0,86.986,16.0,HARD,86.677,15.0,HARD,0.3089999999999975,1.0,0,0.15449999999999875,1
2024,15.0,COL,STR,11.0,86.672,15.0,MEDIUM,86.986,16.0,HARD,-0.31400000000000716,-1.0,1,0.15700000000000358,0
2024,15.0,BOT,COL,12.0,86.79,16.0,HARD,86.672,15.0,MEDIUM,0.11800000000000921,1.0,-1,0.059000000000004604,1
2024,15.0,RUS,ZHO,14.0,84.56,4.0,HARD,92.048,16.0,MEDIUM,-7.4879999999999995,-12.0,-1,3.7439999999999998,1
2024,15.0,ALO,RUS,15.0,84.67,4.0,HARD,84.56,4.0,HARD,0.10999999999999943,0.0,0,0.054999999999999716,1
2024,15.0,GAS,ALO,16.0,85.529,5.0,HARD,84.67,4.0,HARD,0.8589999999999947,1.0,0,0.42949999999999733,1
2024,15.0,HUL,RIC,19.0,85.862,10.0,HARD,85.572,5.0,HARD,0.28999999999999204,5.0,0,0.14499999999999602,1
2024,16.0,SAI,PIA,2.0,85.341,16.0,MEDIUM,89.939,16.0,MEDIUM,-4.597999999999999,0.0,0,2.2989999999999995,1
2024,16.0,VER,SAI,3.0,85.244,16.0,HARD,85.341,16.0,MEDIUM,-0.0969999999999942,0.0,-1,0.0484999999999971,1
2024,16.0,PER,VER,4.0,85.434,16.0,HARD,85.244,16.0,HARD,0.18999999999999773,0.0,0,0.09499999999999886,1
2024,16.0,ALB,PER,5.0,86.454,16.0,MEDIUM,85.434,16.0,HARD,1.019999999999996,0.0,1,0.509999999999998,0
2024,16.0,NOR,ALB,6.0,84.154,2.0,HARD,86.454,16.0,MEDIUM,-2.299999999999997,-14.0,-1,1.1499999999999986,1
2024,16.0,STR,OCO,9.0,86.593,17.0,HARD,86.694,16.0,HARD,-0.10099999999999909,1.0,0,0.050499999999999545,0
2024,16.0,RUS,COL,13.0,84.692,5.0,HARD,91.193,16.0,MEDIUM,-6.501000000000005,-11.0,-1,3.2505000000000024,1
2024,16.0,ALO,RUS,14.0,84.614,5.0,HARD,84.692,5.0,HARD,-0.07799999999998875,0.0,0,0.03899999999999437,1
2024,16.0,GAS,ALO,15.0,85.537,6.0,HARD,84.614,5.0,HARD,0.9230000000000018,1.0,0,0.4615000000000009,1
2024,16.0,MAG,GAS,16.0,85.644,2.0,HARD,85.537,6.0,HARD,0.10699999999999932,-4.0,0,0.05349999999999966,1
2024,16.0,RIC,MAG,17.0,85.398,6.0,HARD,85.644,2.0,HARD,-0.24600000000000932,4.0,0,0.12300000000000466,1
2024,16.0,HUL,RIC,18.0,85.017,11.0,HARD,85.398,6.0,HARD,-0.3810000000000002,5.0,0,0.1905000000000001,0
2024,17.0,VER,SAI,2.0,85.34,17.0,HARD,85.407,17.0,MEDIUM,-0.06699999999999307,0.0,-1,0.03349999999999653,0
2024,17.0,PER,VER,3.0,85.444,17.0,HARD,85.34,17.0,HARD,0.1039999999999992,0.0,0,0.0519999999999996,0
2024,17.0,LEC,NOR,6.0,84.27,2.0,HARD,85.585,3.0,HARD,-1.3149999999999977,-1.0,0,0.6574999999999989,0
2024,17.0,OCO,ALB,8.0,86.002,17.0,HARD,91.436,17.0,MEDIUM,-5.434000000000012,0.0,-1,2.717000000000006,1
2024,17.0,STR,OCO,9.0,86.584,18.0,HARD,86.002,17.0,HARD,0.5820000000000078,1.0,0,0.2910000000000039,0
2024,17.0,HAM,STR,10.0,84.843,2.0,HARD,86.584,18.0,HARD,-1.7409999999999997,-16.0,0,0.8704999999999998,1
2024,17.0,BOT,HAM,11.0,86.396,18.0,HARD,84.843,2.0,HARD,1.5529999999999973,16.0,0,0.7764999999999986,1
2024,17.0,RUS,BOT,12.0,84.546,6.0,HARD,86.396,18.0,HARD,-1.8499999999999943,-12.0,0,0.9249999999999972,1
2024,17.0,ALO,RUS,13.0,84.574,6.0,HARD,84.546,6.0,HARD,0.027999999999991587,0.0,0,0.013999999999995794,1
2024,17.0,GAS,ALO,14.0,85.165,7.0,HARD,84.574,6.0,HARD,0.5910000000000082,1.0,0,0.2955000000000041,0
2024,17.0,MAG,GAS,15.0,84.769,3.0,HARD,85.165,7.0,HARD,-0.3960000000000008,-4.0,0,0.1980000000000004,0
2024,17.0,RIC,MAG,16.0,85.028,7.0,HARD,84.769,3.0,HARD,0.25900000000000034,4.0,0,0.12950000000000017,0
2024,17.0,ZHO,HUL,19.0,85.092,3.0,HARD,86.119,12.0,HARD,-1.027000000000001,-9.0,0,0.5135000000000005,0
2024,18.0,VER,SAI,2.0,85.469,18.0,HARD,85.678,18.0,MEDIUM,-0.20900000000000318,0.0,-1,0.10450000000000159,1
2024,18.0,PER,VER,3.0,85.448,18.0,HARD,85.469,18.0,HARD,-0.021000000000000796,0.0,0,0.010500000000000398,0
2024,18.0,PIA,PER,4.0,84.028,2.0,HARD,85.448,18.0,HARD,-1.4199999999999875,-16.0,0,0.7099999999999937,0
2024,18.0,NOR,PIA,5.0,83.92,4.0,HARD,84.028,2.0,HARD,-0.10800000000000409,2.0,0,0.054000000000002046,0
2024,18.0,LEC,NOR,6.0,83.875,3.0,HARD,83.92,4.0,HARD,-0.045000000000001705,-1.0,0,0.022500000000000853,0
2024,18.0,OCO,LEC,7.0,86.234,18.0,HARD,83.875,3.0,HARD,2.3589999999999947,15.0,0,1.1794999999999973,0
2024,18.0,HAM,OCO,8.0,84.831,3.0,HARD,86.234,18.0,HARD,-1.4029999999999916,-15.0,0,0.7014999999999958,0
2024,18.0,STR,HAM,9.0,87.524,19.0,HARD,84.831,3.0,HARD,2.692999999999998,16.0,0,1.346499999999999,0
2024,18.0,BOT,STR,10.0,86.359,19.0,HARD,87.524,19.0,HARD,-1.1650000000000063,0.0,0,0.5825000000000031,1
2024,18.0,RUS,BOT,11.0,84.521,7.0,HARD,86.359,19.0,HARD,-1.8379999999999939,-12.0,0,0.9189999999999969,0
2024,18.0,ALO,RUS,12.0,84.882,7.0,HARD,84.521,7.0,HARD,0.3610000000000042,0.0,0,0.1805000000000021,0
2024,18.0,MAG,GAS,15.0,86.533,4.0,HARD,86.182,8.0,HARD,0.3509999999999991,-4.0,0,0.17549999999999955,0
2024,18.0,RIC,MAG,16.0,85.062,8.0,HARD,86.533,4.0,HARD,-1.4710000000000036,4.0,0,0.7355000000000018,0
2024,18.0,COL,RIC,17.0,84.485,2.0,HARD,85.062,8.0,HARD,-0.5769999999999982,-6.0,0,0.2884999999999991,0
2024,18.0,HUL,COL,18.0,85.465,13.0,HARD,84.485,2.0,HARD,0.980000000000004,11.0,0,0.490000000000002,0
2024,18.0,ZHO,HUL,19.0,85.245,4.0,HARD,85.465,13.0,HARD,-0.21999999999999886,-9.0,0,0.10999999999999943,0
2024,19.0,PER,SAI,3.0,85.683,19.0,HARD,90.388,19.0,MEDIUM,-4.704999999999998,0.0,-1,2.352499999999999,1
2024,19.0,PIA,PER,4.0,84.602,3.0,HARD,85.683,19.0,HARD,-1.081000000000003,-16.0,0,0.5405000000000015,1
2024,19.0,NOR,PIA,5.0,84.152,5.0,HARD,84.602,3.0,HARD,-0.45000000000000284,2.0,0,0.22500000000000142,1
2024,19.0,LEC,NOR,6.0,84.203,4.0,HARD,84.152,5.0,HARD,0.05100000000000193,-1.0,0,0.025500000000000966,1
2024,19.0,OCO,LEC,7.0,86.174,19.0,HARD,84.203,4.0,HARD,1.9710000000000036,15.0,0,0.9855000000000018,0
2024,19.0,HAM,OCO,8.0,84.649,4.0,HARD,86.174,19.0,HARD,-1.5250000000000057,-15.0,0,0.7625000000000028,1
2024,19.0,BOT,HAM,9.0,86.456,20.0,HARD,84.649,4.0,HARD,1.8070000000000022,16.0,0,0.9035000000000011,0
2024,19.0,RUS,STR,11.0,84.706,8.0,HARD,91.321,20.0,HARD,-6.614999999999995,-12.0,0,3.3074999999999974,1
2024,19.0,ALO,RUS,12.0,85.314,8.0,HARD,84.706,8.0,HARD,0.6079999999999899,0.0,0,0.30399999999999494,1
2024,19.0,ALB,ALO,13.0,85.254,2.0,HARD,85.314,8.0,HARD,-0.05999999999998806,-6.0,0,0.02999999999999403,1
2024,19.0,GAS,ALB,14.0,85.403,9.0,HARD,85.254,2.0,HARD,0.1490000000000009,7.0,0,0.07450000000000045,1
2024,19.0,MAG,GAS,15.0,85.109,5.0,HARD,85.403,9.0,HARD,-0.29400000000001114,-4.0,0,0.14700000000000557,1
2024,19.0,RIC,MAG,16.0,84.897,9.0,HARD,85.109,5.0,HARD,-0.21199999999998909,4.0,0,0.10599999999999454,1
2024,19.0,COL,RIC,17.0,84.928,3.0,HARD,84.897,9.0,HARD,0.0309999999999917,-6.0,0,0.01549999999999585,1
2024,19.0,HUL,COL,18.0,85.326,14.0,HARD,84.928,3.0,HARD,0.39799999999999613,11.0,0,0.19899999999999807,0
2024,19.0,ZHO,HUL,19.0,85.777,5.0,HARD,85.326,14.0,HARD,0.4510000000000076,-9.0,0,0.2255000000000038,0
2024,20.0,PER,VER,2.0,86.111,20.0,HARD,85.559,20.0,HARD,0.5520000000000067,0.0,0,0.27600000000000335,0
2024,20.0,PIA,PER,3.0,83.986,4.0,HARD,86.111,20.0,HARD,-2.125,-16.0,0,1.0625,0
2024,20.0,NOR,PIA,4.0,83.882,6.0,HARD,83.986,4.0,HARD,-0.1039999999999992,2.0,0,0.0519999999999996,0
2024,20.0,LEC,NOR,5.0,83.826,5.0,HARD,83.882,6.0,HARD,-0.056000000000011596,-1.0,0,0.028000000000005798,0
2024,20.0,OCO,HAM,8.0,87.326,20.0,HARD,84.64,5.0,HARD,2.685999999999993,15.0,0,1.3429999999999964,0
2024,20.0,BOT,OCO,9.0,86.803,21.0,HARD,87.326,20.0,HARD,-0.5229999999999961,1.0,0,0.26149999999999807,0
2024,20.0,RUS,BOT,10.0,85.504,9.0,HARD,86.803,21.0,HARD,-1.2989999999999924,-12.0,0,0.6494999999999962,1
2024,20.0,ALO,RUS,11.0,85.676,9.0,HARD,85.504,9.0,HARD,0.17199999999999704,0.0,0,0.08599999999999852,0
2024,20.0,ALB,ALO,12.0,85.074,3.0,HARD,85.676,9.0,HARD,-0.6020000000000039,-6.0,0,0.30100000000000193,0
2024,20.0,GAS,ALB,13.0,85.058,10.0,HARD,85.074,3.0,HARD,-0.015999999999991132,7.0,0,0.007999999999995566,0
2024,20.0,MAG,GAS,14.0,85.154,6.0,HARD,85.058,10.0,HARD,0.09599999999998943,-4.0,0,0.047999999999994714,0
2024,20.0,RIC,MAG,15.0,84.753,10.0,HARD,85.154,6.0,HARD,-0.40099999999999625,4.0,0,0.20049999999999812,0
2024,20.0,COL,RIC,16.0,85.148,4.0,HARD,84.753,10.0,HARD,0.394999999999996,-6.0,0,0.197499999999998,0
2024,20.0,ZHO,HUL,19.0,85.588,6.0,HARD,86.113,15.0,HARD,-0.5250000000000057,-9.0,0,0.26250000000000284,0
2024,21.0,PER,VER,2.0,85.864,21.0,HARD,85.381,21.0,HARD,0.4830000000000041,0.0,0,0.24150000000000205,1
2024,21.0,PIA,PER,3.0,83.903,5.0,HARD,85.864,21.0,HARD,-1.9609999999999985,-16.0,0,0.9804999999999993,0
2024,21.0,NOR,PIA,4.0,83.753,7.0,HARD,83.903,5.0,HARD,-0.15000000000000568,2.0,0,0.07500000000000284,0
2024,21.0,LEC,NOR,5.0,83.88,6.0,HARD,83.753,7.0,HARD,0.12699999999999534,-1.0,0,0.06349999999999767,0
2024,21.0,SAI,LEC,6.0,84.499,2.0,HARD,83.88,6.0,HARD,0.6189999999999998,-4.0,0,0.3094999999999999,0
2024,21.0,HAM,SAI,7.0,84.915,6.0,HARD,84.499,2.0,HARD,0.416000000000011,4.0,0,0.2080000000000055,0
2024,21.0,OCO,HAM,8.0,86.45,21.0,HARD,84.915,6.0,HARD,1.5349999999999966,15.0,0,0.7674999999999983,0
2024,21.0,RUS,OCO,9.0,84.626,10.0,HARD,86.45,21.0,HARD,-1.823999999999998,-11.0,0,0.911999999999999,0
2024,21.0,BOT,RUS,10.0,87.23,22.0,HARD,84.626,10.0,HARD,2.603999999999999,12.0,0,1.3019999999999996,0
2024,21.0,ALO,BOT,11.0,85.297,10.0,HARD,87.23,22.0,HARD,-1.933000000000007,-12.0,0,0.9665000000000035,1
2024,21.0,ALB,ALO,12.0,84.86,4.0,HARD,85.297,10.0,HARD,-0.4369999999999976,-6.0,0,0.2184999999999988,0
2024,21.0,GAS,ALB,13.0,84.878,11.0,HARD,84.86,4.0,HARD,0.018000000000000682,7.0,0,0.009000000000000341,0
2024,21.0,MAG,GAS,14.0,84.793,7.0,HARD,84.878,11.0,HARD,-0.08499999999999375,-4.0,0,0.042499999999996874,0
2024,21.0,RIC,MAG,15.0,84.991,11.0,HARD,84.793,7.0,HARD,0.1979999999999933,4.0,0,0.09899999999999665,0
2024,21.0,COL,RIC,16.0,84.784,5.0,HARD,84.991,11.0,HARD,-0.20699999999999363,-6.0,0,0.10349999999999682,0
2024,21.0,STR,COL,17.0,84.721,4.0,HARD,84.784,5.0,HARD,-0.06300000000000239,-1.0,0,0.031500000000001194,0
2024,21.0,HUL,STR,18.0,85.735,16.0,HARD,84.721,4.0,HARD,1.0139999999999958,12.0,0,0.5069999999999979,0
2024,21.0,ZHO,HUL,19.0,85.743,7.0,HARD,85.735,16.0,HARD,0.007999999999995566,-9.0,0,0.003999999999997783,0
2024,22.0,PIA,VER,3.0,83.647,6.0,HARD,89.668,22.0,HARD,-6.021000000000001,-16.0,0,3.0105000000000004,1
2024,22.0,NOR,PIA,4.0,83.652,8.0,HARD,83.647,6.0,HARD,0.0049999999999954525,2.0,0,0.0024999999999977263,1
2024,22.0,LEC,NOR,5.0,83.768,7.0,HARD,83.652,8.0,HARD,0.11599999999999966,-1.0,0,0.05799999999999983,1
2024,22.0,SAI,LEC,6.0,84.226,3.0,HARD,83.768,7.0,HARD,0.4579999999999984,-4.0,0,0.2289999999999992,1
2024,22.0,HAM,SAI,7.0,84.613,7.0,HARD,84.226,3.0,HARD,0.38700000000000045,4.0,0,0.19350000000000023,1
2024,22.0,OCO,HAM,8.0,86.327,22.0,HARD,84.613,7.0,HARD,1.7139999999999986,15.0,0,0.8569999999999993,1
2024,22.0,RUS,OCO,9.0,84.711,11.0,HARD,86.327,22.0,HARD,-1.6159999999999997,-11.0,0,0.8079999999999998,0
2024,22.0,ALO,RUS,10.0,85.451,11.0,HARD,84.711,11.0,HARD,0.7399999999999949,0.0,0,0.36999999999999744,0
2024,22.0,BOT,ALO,11.0,87.404,23.0,HARD,85.451,11.0,HARD,1.953000000000003,12.0,0,0.9765000000000015,0
2024,22.0,ALB,BOT,12.0,85.053,5.0,HARD,87.404,23.0,HARD,-2.350999999999999,-18.0,0,1.1754999999999995,0
2024,22.0,GAS,ALB,13.0,85.105,12.0,HARD,85.053,5.0,HARD,0.05200000000000671,7.0,0,0.026000000000003354,0
2024,22.0,MAG,GAS,14.0,85.071,8.0,HARD,85.105,12.0,HARD,-0.034000000000006025,-4.0,0,0.017000000000003013,1
2024,22.0,RIC,MAG,15.0,85.08,12.0,HARD,85.071,8.0,HARD,0.009000000000000341,4.0,0,0.0045000000000001705,0
2024,22.0,COL,RIC,16.0,84.852,6.0,HARD,85.08,12.0,HARD,-0.22799999999999443,-6.0,0,0.11399999999999721,0
2024,22.0,STR,COL,17.0,84.721,5.0,HARD,84.852,6.0,HARD,-0.13100000000000023,-1.0,0,0.06550000000000011,0
2024,22.0,HUL,STR,18.0,85.565,17.0,HARD,84.721,5.0,HARD,0.8439999999999941,12.0,0,0.42199999999999704,0
2024,22.0,ZHO,HUL,19.0,85.876,8.0,HARD,85.565,17.0,HARD,0.31100000000000705,-9.0,0,0.15550000000000352,0
2024,23.0,NOR,PIA,2.0,83.581,9.0,HARD,83.66,7.0,HARD,-0.07899999999999352,2.0,0,0.03949999999999676,0
2024,23.0,LEC,NOR,3.0,83.864,8.0,HARD,83.581,9.0,HARD,0.28300000000000125,-1.0,0,0.14150000000000063,0
2024,23.0,SAI,PER,5.0,84.557,4.0,HARD,89.869,23.0,HARD,-5.311999999999998,-19.0,0,2.655999999999999,1
2024,23.0,HAM,SAI,6.0,84.132,8.0,HARD,84.557,4.0,HARD,-0.42499999999999716,4.0,0,0.21249999999999858,1
2024,23.0,OCO,HAM,7.0,86.201,23.0,HARD,84.132,8.0,HARD,2.0689999999999884,15.0,0,1.0344999999999942,0
2024,23.0,ALO,RUS,10.0,85.017,12.0,HARD,84.624,12.0,HARD,0.3930000000000007,0.0,0,0.19650000000000034,0
2024,23.0,BOT,ALO,11.0,86.943,24.0,HARD,85.017,12.0,HARD,1.926000000000002,12.0,0,0.963000000000001,0
2024,23.0,ALB,BOT,12.0,85.132,6.0,HARD,86.943,24.0,HARD,-1.8109999999999928,-18.0,0,0.9054999999999964,0
2024,23.0,MAG,ALB,13.0,85.057,9.0,HARD,85.132,6.0,HARD,-0.07500000000000284,3.0,0,0.03750000000000142,0
2024,23.0,GAS,MAG,14.0,86.161,13.0,HARD,85.057,9.0,HARD,1.1039999999999992,4.0,0,0.5519999999999996,0
2024,23.0,RIC,GAS,15.0,84.848,13.0,HARD,86.161,13.0,HARD,-1.3130000000000024,0.0,0,0.6565000000000012,0
2024,23.0,COL,RIC,16.0,84.649,7.0,HARD,84.848,13.0,HARD,-0.19899999999999807,-6.0,0,0.09949999999999903,0
2024,23.0,STR,COL,17.0,84.659,6.0,HARD,84.649,7.0,HARD,0.010000000000005116,-1.0,0,0.005000000000002558,0
2024,23.0,HUL,STR,18.0,85.632,18.0,HARD,84.659,6.0,HARD,0.972999999999999,12.0,0,0.4864999999999995,0
2024,23.0,ZHO,HUL,19.0,86.061,9.0,HARD,85.632,18.0,HARD,0.42900000000000205,-9.0,0,0.21450000000000102,0
2024,24.0,NOR,PIA,2.0,83.601,10.0,HARD,83.315,8.0,HARD,0.28600000000000136,2.0,0,0.14300000000000068,0
2024,24.0,LEC,NOR,3.0,83.64,9.0,HARD,83.601,10.0,HARD,0.03900000000000148,-1.0,0,0.01950000000000074,0
2024,24.0,SAI,LEC,4.0,83.682,5.0,HARD,83.64,9.0,HARD,0.04200000000000159,-4.0,0,0.021000000000000796,0
2024,24.0,HAM,SAI,5.0,83.818,9.0,HARD,83.682,5.0,HARD,0.13599999999999568,4.0,0,0.06799999999999784,0
2024,24.0,VER,HAM,6.0,83.545,2.0,HARD,83.818,9.0,HARD,-0.27299999999999613,-7.0,0,0.13649999999999807,0
2024,24.0,OCO,VER,7.0,86.77,24.0,HARD,83.545,2.0,HARD,3.2249999999999943,22.0,0,1.6124999999999972,0
2024,24.0,ALO,RUS,10.0,84.588,13.0,HARD,84.621,13.0,HARD,-0.03300000000000125,0.0,0,0.016500000000000625,0
2024,24.0,BOT,ALO,11.0,86.542,25.0,HARD,84.588,13.0,HARD,1.9540000000000077,12.0,0,0.9770000000000039,0
2024,24.0,ALB,BOT,12.0,85.196,7.0,HARD,86.542,25.0,HARD,-1.3460000000000036,-18.0,0,0.6730000000000018,1
2024,24.0,MAG,ALB,13.0,85.131,10.0,HARD,85.196,7.0,HARD,-0.06499999999999773,3.0,0,0.03249999999999886,0
2024,24.0,GAS,MAG,14.0,85.882,14.0,HARD,85.131,10.0,HARD,0.7510000000000048,4.0,0,0.3755000000000024,0
2024,24.0,RIC,GAS,15.0,84.931,14.0,HARD,85.882,14.0,HARD,-0.9510000000000076,0.0,0,0.4755000000000038,0
2024,24.0,COL,RIC,16.0,84.635,8.0,HARD,84.931,14.0,HARD,-0.29599999999999227,-6.0,0,0.14799999999999613,0
2024,24.0,STR,COL,17.0,84.768,7.0,HARD,84.635,8.0,HARD,0.13299999999999557,-1.0,0,0.06649999999999778,0
2024,24.0,HUL,STR,18.0,85.608,19.0,HARD,84.768,7.0,HARD,0.8400000000000034,12.0,0,0.4200000000000017,0
2024,24.0,ZHO,HUL,19.0,86.041,10.0,HARD,85.608,19.0,HARD,0.4329999999999927,-9.0,0,0.21649999999999636,0
2024,25.0,NOR,PIA,2.0,83.321,11.0,HARD,83.23,9.0,HARD,0.09099999999999397,2.0,0,0.04549999999999699,0
2024,25.0,LEC,NOR,3.0,83.59,10.0,HARD,83.321,11.0,HARD,0.26900000000000546,-1.0,0,0.13450000000000273,0
2024,25.0,SAI,LEC,4.0,83.687,6.0,HARD,83.59,10.0,HARD,0.0969999999999942,-4.0,0,0.0484999999999971,0
2024,25.0,HAM,SAI,5.0,83.804,10.0,HARD,83.687,6.0,HARD,0.11700000000000443,4.0,0,0.05850000000000222,0
2024,25.0,VER,HAM,6.0,83.801,3.0,HARD,83.804,10.0,HARD,-0.0030000000000001137,-7.0,0,0.0015000000000000568,0
2024,25.0,PER,VER,7.0,84.109,2.0,HARD,83.801,3.0,HARD,0.3079999999999927,-1.0,0,0.15399999999999636,0
2024,25.0,RUS,PER,8.0,85.174,14.0,HARD,84.109,2.0,HARD,1.065000000000012,12.0,0,0.532500000000006,0
2024,25.0,OCO,RUS,9.0,87.519,25.0,HARD,85.174,14.0,HARD,2.344999999999999,11.0,0,1.1724999999999994,0
2024,25.0,ALO,OCO,10.0,84.504,14.0,HARD,87.519,25.0,HARD,-3.0150000000000006,-11.0,0,1.5075000000000003,0
2024,25.0,ALB,ALO,11.0,84.707,8.0,HARD,84.504,14.0,HARD,0.20299999999998875,-6.0,0,0.10149999999999437,0
2024,25.0,BOT,ALB,12.0,86.863,26.0,HARD,84.707,8.0,HARD,2.156000000000006,18.0,0,1.078000000000003,0
2024,25.0,MAG,BOT,13.0,85.504,11.0,HARD,86.863,26.0,HARD,-1.3589999999999947,-15.0,0,0.6794999999999973,1
2024,25.0,GAS,MAG,14.0,85.988,15.0,HARD,85.504,11.0,HARD,0.48399999999999466,4.0,0,0.24199999999999733,0
2024,25.0,RIC,GAS,15.0,85.047,15.0,HARD,85.988,15.0,HARD,-0.9410000000000025,0.0,0,0.47050000000000125,0
2024,25.0,COL,RIC,16.0,84.916,9.0,HARD,85.047,15.0,HARD,-0.13100000000000023,-6.0,0,0.06550000000000011,0
2024,25.0,STR,COL,17.0,84.743,8.0,HARD,84.916,9.0,HARD,-0.17300000000000182,-1.0,0,0.08650000000000091,0
2024,25.0,HUL,STR,18.0,85.716,20.0,HARD,84.743,8.0,HARD,0.972999999999999,12.0,0,0.4864999999999995,0
2024,25.0,ZHO,HUL,19.0,85.583,11.0,HARD,85.716,20.0,HARD,-0.13299999999999557,-9.0,0,0.06649999999999778,0
2024,26.0,NOR,PIA,2.0,83.469,12.0,HARD,83.133,10.0,HARD,0.3359999999999985,2.0,0,0.16799999999999926,0
2024,26.0,LEC,NOR,3.0,83.321,11.0,HARD,83.469,12.0,HARD,-0.14799999999999613,-1.0,0,0.07399999999999807,0
2024,26.0,SAI,LEC,4.0,83.503,7.0,HARD,83.321,11.0,HARD,0.18200000000000216,-4.0,0,0.09100000000000108,0
2024,26.0,HAM,SAI,5.0,83.673,11.0,HARD,83.503,7.0,HARD,0.1700000000000017,4.0,0,0.08500000000000085,0
