Driver,LapNumber,LapTime,Position,TyreLife,Compound,Year
PIA,36.0,0 days 00:01:26.639000,8.0,18.0,HARD,2023
PIA,37.0,0 days 00:01:26.806000,8.0,19.0,HARD,2023
PIA,38.0,0 days 00:01:27.146000,8.0,20.0,HARD,2023
PIA,39.0,0 days 00:01:27.166000,8.0,21.0,HARD,2023
PIA,40.0,0 days 00:01:26.853000,8.0,22.0,HARD,2023
PIA,41.0,0 days 00:01:34.520000,10.0,23.0,HARD,2023
PIA,42.0,0 days 00:01:53.593000,14.0,4.0,MEDIUM,2023
PIA,43.0,0 days 00:01:25.072000,14.0,5.0,MEDIUM,2023
PIA,44.0,0 days 00:01:25.690000,14.0,6.0,MEDIUM,2023
PIA,45.0,0 days 00:01:26.139000,13.0,7.0,MEDIUM,2023
PIA,46.0,0 days 00:01:25.732000,13.0,8.0,MEDIUM,2023
PIA,47.0,0 days 00:01:26.614000,13.0,9.0,MEDIUM,2023
PIA,48.0,0 days 00:01:26.067000,13.0,10.0,MEDIUM,2023
PIA,49.0,0 days 00:01:25.841000,12.0,11.0,MEDIUM,2023
PIA,50.0,0 days 00:01:25.593000,11.0,12.0,MEDIUM,2023
PIA,51.0,,,13.0,MEDIUM,2023
LEC,1.0,0 days 00:01:28.179000,2.0,1.0,MEDIUM,2024
LEC,2.0,0 days 00:01:25.396000,2.0,2.0,MEDIUM,2024
LEC,3.0,0 days 00:01:25.179000,2.0,3.0,MEDIUM,2024
LEC,4.0,0 days 00:01:24.810000,2.0,4.0,MEDIUM,2024
LEC,5.0,0 days 00:01:24.603000,2.0,5.0,MEDIUM,2024
LEC,6.0,0 days 00:01:24.663000,2.0,6.0,MEDIUM,2024
LEC,7.0,0 days 00:01:24.434000,2.0,7.0,MEDIUM,2024
LEC,8.0,0 days 00:01:24.569000,2.0,8.0,MEDIUM,2024
LEC,9.0,0 days 00:01:24.362000,2.0,9.0,MEDIUM,2024
LEC,10.0,0 days 00:01:24.432000,2.0,10.0,MEDIUM,2024
LEC,11.0,0 days 00:01:24.846000,2.0,11.0,MEDIUM,2024
LEC,12.0,0 days 00:01:24.916000,2.0,12.0,MEDIUM,2024
LEC,13.0,0 days 00:01:25.529000,2.0,13.0,MEDIUM,2024
LEC,14.0,0 days 00:01:25.606000,2.0,14.0,MEDIUM,2024
LEC,15.0,0 days 00:01:30.192000,3.0,15.0,MEDIUM,2024
LEC,16.0,0 days 00:01:44.888000,7.0,1.0,HARD,2024
LEC,17.0,0 days 00:01:24.270000,6.0,2.0,HARD,2024
LEC,18.0,0 days 00:01:23.875000,6.0,3.0,HARD,2024
LEC,19.0,0 days 00:01:24.203000,6.0,4.0,HARD,2024
LEC,20.0,0 days 00:01:23.826000,5.0,5.0,HARD,2024
LEC,21.0,0 days 00:01:23.880000,5.0,6.0,HARD,2024
LEC,22.0,0 days 00:01:23.768000,5.0,7.0,HARD,2024
LEC,23.0,0 days 00:01:23.864000,3.0,8.0,HARD,2024
LEC,24.0,0 days 00:01:23.640000,3.0,9.0,HARD,2024
LEC,25.0,0 days 00:01:23.590000,3.0,10.0,HARD,2024
LEC,26.0,0 days 00:01:23.321000,3.0,11.0,HARD,2024
LEC,27.0,0 days 00:01:23.534000,3.0,12.0,HARD,2024
LEC,28.0,0 days 00:01:23.284000,3.0,13.0,HARD,2024
LEC,29.0,0 days 00:01:23.229000,3.0,14.0,HARD,2024
LEC,30.0,0 days 00:01:23.359000,3.0,15.0,HARD,2024
LEC,31.0,0 days 00:01:23.972000,3.0,16.0,HARD,2024
LEC,32.0,0 days 00:01:23.274000,2.0,17.0,HARD,2024
LEC,33.0,0 days 00:01:23.226000,2.0,18.0,HARD,2024
LEC,34.0,0 days 00:01:23.430000,2.0,19.0,HARD,2024
LEC,35.0,0 days 00:01:23.681000,2.0,20.0,HARD,2024
LEC,36.0,0 days 00:01:23.714000,2.0,21.0,HARD,2024
LEC,37.0,0 days 00:01:23.550000,2.0,22.0,HARD,2024
LEC,38.0,0 days 00:01:23.624000,2.0,23.0,HARD,2024
LEC,39.0,0 days 00:01:23.718000,1.0,24.0,HARD,2024
LEC,40.0,0 days 00:01:23.690000,1.0,25.0,HARD,2024
LEC,41.0,0 days 00:01:23.611000,1.0,26.0,HARD,2024
LEC,42.0,0 days 00:01:23.670000,1.0,27.0,HARD,2024
LEC,43.0,0 days 00:01:23.867000,1.0,28.0,HARD,2024
LEC,44.0,0 days 00:01:23.430000,1.0,29.0,HARD,2024
LEC,45.0,0 days 00:01:23.731000,1.0,30.0,HARD,2024
LEC,46.0,0 days 00:01:23.597000,1.0,31.0,HARD,2024
LEC,47.0,0 days 00:01:23.676000,1.0,32.0,HARD,2024
LEC,48.0,0 days 00:01:23.518000,1.0,33.0,HARD,2024
LEC,49.0,0 days 00:01:23.467000,1.0,34.0,HARD,2024
LEC,50.0,0 days 00:01:23.461000,1.0,35.0,HARD,2024
LEC,51.0,0 days 00:01:23.555000,1.0,36.0,HARD,2024
LEC,52.0,0 days 00:01:23.750000,1.0,37.0,HARD,2024
LEC,53.0,0 days 00:01:23.268000,1.0,38.0,HARD,2024
PIA,1.0,0 days 00:01:27.623000,1.0,1.0,MEDIUM,2024
PIA,2.0,0 days 00:01:25.116000,1.0,2.0,MEDIUM,2024
PIA,3.0,0 days 00:01:25.261000,1.0,3.0,MEDIUM,2024
PIA,4.0,0 days 00:01:24.695000,1.0,4.0,MEDIUM,2024
PIA,5.0,0 days 00:01:24.660000,1.0,5.0,MEDIUM,2024
PIA,6.0,0 days 00:01:24.603000,1.0,6.0,MEDIUM,2024
PIA,7.0,0 days 00:01:24.418000,1.0,7.0,MEDIUM,2024
PIA,8.0,0 days 00:01:24.570000,1.0,8.0,MEDIUM,2024
PIA,9.0,0 days 00:01:24.375000,1.0,9.0,MEDIUM,2024
PIA,10.0,0 days 00:01:24.077000,1.0,10.0,MEDIUM,2024
PIA,11.0,0 days 00:01:24.247000,1.0,11.0,MEDIUM,2024
PIA,12.0,0 days 00:01:24.748000,1.0,12.0,MEDIUM,2024
PIA,13.0,0 days 00:01:24.670000,1.0,13.0,MEDIUM,2024
PIA,14.0,0 days 00:01:25.048000,1.0,14.0,MEDIUM,2024
PIA,15.0,0 days 00:01:25.166000,1.0,15.0,MEDIUM,2024
PIA,16.0,0 days 00:01:29.939000,1.0,16.0,MEDIUM,2024
PIA,17.0,0 days 00:01:44.250000,4.0,1.0,HARD,2024
PIA,18.0,0 days 00:01:24.028000,4.0,2.0,HARD,2024
PIA,19.0,0 days 00:01:24.602000,4.0,3.0,HARD,2024
PIA,20.0,0 days 00:01:23.986000,3.0,4.0,HARD,2024
PIA,21.0,0 days 00:01:23.903000,3.0,5.0,HARD,2024
PIA,22.0,0 days 00:01:23.647000,3.0,6.0,HARD,2024
PIA,23.0,0 days 00:01:23.660000,1.0,7.0,HARD,2024
PIA,24.0,0 days 00:01:23.315000,1.0,8.0,HARD,2024
PIA,25.0,0 days 00:01:23.230000,1.0,9.0,HARD,2024
PIA,26.0,0 days 00:01:23.133000,1.0,10.0,HARD,2024
PIA,27.0,0 days 00:01:23.088000,1.0,11.0,HARD,2024
PIA,28.0,0 days 00:01:23.168000,1.0,12.0,HARD,2024
PIA,29.0,0 days 00:01:23.066000,1.0,13.0,HARD,2024
PIA,30.0,0 days 00:01:22.968000,1.0,14.0,HARD,2024
PIA,31.0,0 days 00:01:23.221000,1.0,15.0,HARD,2024
PIA,32.0,0 days 00:01:23.480000,1.0,16.0,HARD,2024
PIA,33.0,0 days 00:01:23.148000,1.0,17.0,HARD,2024
PIA,34.0,0 days 00:01:23.456000,1.0,18.0,HARD,2024
PIA,35.0,0 days 00:01:23.409000,1.0,19.0,HARD,2024
PIA,36.0,0 days 00:01:23.746000,1.0,20.0,HARD,2024
PIA,37.0,0 days 00:01:23.691000,1.0,21.0,HARD,2024
PIA,38.0,0 days 00:01:28.125000,1.0,22.0,HARD,2024
PIA,39.0,0 days 00:01:43.438000,3.0,1.0,HARD,2024
PIA,40.0,0 days 00:01:22.264000,3.0,2.0,HARD,2024
PIA,41.0,0 days 00:01:22.066000,3.0,3.0,HARD,2024
PIA,42.0,0 days 00:01:22.331000,3.0,4.0,HARD,2024
PIA,43.0,0 days 00:01:22.092000,3.0,5.0,HARD,2024
PIA,44.0,0 days 00:01:22.628000,3.0,6.0,HARD,2024
PIA,45.0,0 days 00:01:23.675000,2.0,7.0,HARD,2024
PIA,46.0,0 days 00:01:22.537000,2.0,8.0,HARD,2024
PIA,47.0,0 days 00:01:22.253000,2.0,9.0,HARD,2024
PIA,48.0,0 days 00:01:22.725000,2.0,10.0,HARD,2024
PIA,49.0,0 days 00:01:22.945000,2.0,11.0,HARD,2024
PIA,50.0,0 days 00:01:22.586000,2.0,12.0,HARD,2024
PIA,51.0,0 days 00:01:22.424000,2.0,13.0,HARD,2024
PIA,52.0,0 days 00:01:21.948000,2.0,14.0,HARD,2024
PIA,53.0,0 days 00:01:21.943000,2.0,15.0,HARD,2024
NOR,1.0,0 days 00:01:28.971000,3.0,1.0,MEDIUM,2024
NOR,2.0,0 days 00:01:25.458000,3.0,2.0,MEDIUM,2024
NOR,3.0,0 days 00:01:25.110000,3.0,3.0,MEDIUM,2024
NOR,4.0,0 days 00:01:25.168000,3.0,4.0,MEDIUM,2024
NOR,5.0,0 days 00:01:24.674000,3.0,5.0,MEDIUM,2024
NOR,6.0,0 days 00:01:24.768000,3.0,6.0,MEDIUM,2024
NOR,7.0,0 days 00:01:24.531000,3.0,7.0,MEDIUM,2024
NOR,8.0,0 days 00:01:24.674000,3.0,8.0,MEDIUM,2024
NOR,9.0,0 days 00:01:24.664000,3.0,9.0,MEDIUM,2024
NOR,10.0,0 days 00:01:24.391000,3.0,10.0,MEDIUM,2024
NOR,11.0,0 days 00:01:24.448000,3.0,11.0,MEDIUM,2024
NOR,12.0,0 days 00:01:24.655000,3.0,12.0,MEDIUM,2024
NOR,13.0,0 days 00:01:25.359000,3.0,13.0,MEDIUM,2024
NOR,14.0,0 days 00:01:29.417000,4.0,14.0,MEDIUM,2024
NOR,15.0,0 days 00:01:43.840000,8.0,1.0,HARD,2024
NOR,16.0,0 days 00:01:24.154000,6.0,2.0,HARD,2024
NOR,17.0,0 days 00:01:25.585000,5.0,3.0,HARD,2024
NOR,18.0,0 days 00:01:23.920000,5.0,4.0,HARD,2024
NOR,19.0,0 days 00:01:24.152000,5.0,5.0,HARD,2024
NOR,20.0,0 days 00:01:23.882000,4.0,6.0,HARD,2024
NOR,21.0,0 days 00:01:23.753000,4.0,7.0,HARD,2024
NOR,22.0,0 days 00:01:23.652000,4.0,8.0,HARD,2024
NOR,23.0,0 days 00:01:23.581000,2.0,9.0,HARD,2024
NOR,24.0,0 days 00:01:23.601000,2.0,10.0,HARD,2024
NOR,25.0,0 days 00:01:23.321000,2.0,11.0,HARD,2024
NOR,26.0,0 days 00:01:23.469000,2.0,12.0,HARD,2024
NOR,27.0,0 days 00:01:23.267000,2.0,13.0,HARD,2024
NOR,28.0,0 days 00:01:23.067000,2.0,14.0,HARD,2024
NOR,29.0,0 days 00:01:23.300000,2.0,15.0,HARD,2024
NOR,30.0,0 days 00:01:23.614000,2.0,16.0,HARD,2024
NOR,31.0,0 days 00:01:24.940000,2.0,17.0,HARD,2024
NOR,32.0,0 days 00:01:27.414000,3.0,18.0,HARD,2024
NOR,33.0,0 days 00:01:44.073000,6.0,1.0,HARD,2024
NOR,34.0,0 days 00:01:22.837000,6.0,2.0,HARD,2024
NOR,35.0,0 days 00:01:23.137000,6.0,3.0,HARD,2024
NOR,36.0,0 days 00:01:23.114000,6.0,4.0,HARD,2024
NOR,37.0,0 days 00:01:23.178000,6.0,5.0,HARD,2024
NOR,38.0,0 days 00:01:23.133000,5.0,6.0,HARD,2024
NOR,39.0,0 days 00:01:23.061000,5.0,7.0,HARD,2024
NOR,40.0,0 days 00:01:24.162000,5.0,8.0,HARD,2024
NOR,41.0,0 days 00:01:22.234000,4.0,9.0,HARD,2024
NOR,42.0,0 days 00:01:22.678000,4.0,10.0,HARD,2024
NOR,43.0,0 days 00:01:22.250000,4.0,11.0,HARD,2024
NOR,44.0,0 days 00:01:22.403000,4.0,12.0,HARD,2024
NOR,45.0,0 days 00:01:22.398000,4.0,13.0,HARD,2024
NOR,46.0,0 days 00:01:22.041000,4.0,14.0,HARD,2024
NOR,47.0,0 days 00:01:23.852000,4.0,15.0,HARD,2024
NOR,48.0,0 days 00:01:21.824000,3.0,16.0,HARD,2024
NOR,49.0,0 days 00:01:22.436000,3.0,17.0,HARD,2024
NOR,50.0,0 days 00:01:23.266000,3.0,18.0,HARD,2024
NOR,51.0,0 days 00:01:22.269000,3.0,19.0,HARD,2024
NOR,52.0,0 days 00:01:22.302000,3.0,20.0,HARD,2024
NOR,53.0,0 days 00:01:21.432000,3.0,21.0,HARD,2024
SAI,1.0,0 days 00:01:29.345000,4.0,1.0,MEDIUM,2024
SAI,2.0,0 days 00:01:25.731000,4.0,2.0,MEDIUM,2024
SAI,3.0,0 days 00:01:25.358000,4.0,3.0,MEDIUM,2024
SAI,4.0,0 days 00:01:25.086000,4.0,4.0,MEDIUM,2024
SAI,5.0,0 days 00:01:25.006000,4.0,5.0,MEDIUM,2024
SAI,6.0,0 days 00:01:24.642000,4.0,6.0,MEDIUM,2024
SAI,7.0,0 days 00:01:24.715000,4.0,7.0,MEDIUM,2024
SAI,8.0,0 days 00:01:24.870000,4.0,8.0,MEDIUM,2024
SAI,9.0,0 days 00:01:24.774000,4.0,9.0,MEDIUM,2024
SAI,10.0,0 days 00:01:24.684000,4.0,10.0,MEDIUM,2024
SAI,11.0,0 days 00:01:25.066000,4.0,11.0,MEDIUM,2024
SAI,12.0,0 days 00:01:25.276000,4.0,12.0,MEDIUM,2024
SAI,13.0,0 days 00:01:25.423000,4.0,13.0,MEDIUM,2024
SAI,14.0,0 days 00:01:25.234000,3.0,14.0,MEDIUM,2024
SAI,15.0,0 days 00:01:25.183000,2.0,15.0,MEDIUM,2024
SAI,16.0,0 days 00:01:25.341000,2.0,16.0,MEDIUM,2024
SAI,17.0,0 days 00:01:25.407000,1.0,17.0,MEDIUM,2024
SAI,18.0,0 days 00:01:25.678000,1.0,18.0,MEDIUM,2024
SAI,19.0,0 days 00:01:30.388000,2.0,19.0,MEDIUM,2024
SAI,20.0,0 days 00:01:44.811000,6.0,1.0,HARD,2024
SAI,21.0,0 days 00:01:24.499000,6.0,2.0,HARD,2024
SAI,22.0,0 days 00:01:24.226000,6.0,3.0,HARD,2024
SAI,23.0,0 days 00:01:24.557000,5.0,4.0,HARD,2024
SAI,24.0,0 days 00:01:23.682000,4.0,5.0,HARD,2024
SAI,25.0,0 days 00:01:23.687000,4.0,6.0,HARD,2024
SAI,26.0,0 days 00:01:23.503000,4.0,7.0,HARD,2024
SAI,27.0,0 days 00:01:23.503000,4.0,8.0,HARD,2024
SAI,28.0,0 days 00:01:23.751000,4.0,9.0,HARD,2024
SAI,29.0,0 days 00:01:23.473000,4.0,10.0,HARD,2024
SAI,30.0,0 days 00:01:23.584000,4.0,11.0,HARD,2024
SAI,31.0,0 days 00:01:23.330000,4.0,12.0,HARD,2024
SAI,32.0,0 days 00:01:23.354000,4.0,13.0,HARD,2024
SAI,33.0,0 days 00:01:23.412000,3.0,14.0,HARD,2024
SAI,34.0,0 days 00:01:23.285000,3.0,15.0,HARD,2024
SAI,35.0,0 days 00:01:23.334000,3.0,16.0,HARD,2024
SAI,36.0,0 days 00:01:23.270000,3.0,17.0,HARD,2024
SAI,37.0,0 days 00:01:23.290000,3.0,18.0,HARD,2024
SAI,38.0,0 days 00:01:23.551000,3.0,19.0,HARD,2024
SAI,39.0,0 days 00:01:23.809000,2.0,20.0,HARD,2024
SAI,40.0,0 days 00:01:23.803000,2.0,21.0,HARD,2024
SAI,41.0,0 days 00:01:23.337000,2.0,22.0,HARD,2024
SAI,42.0,0 days 00:01:23.838000,2.0,23.0,HARD,2024
SAI,43.0,0 days 00:01:23.793000,2.0,24.0,HARD,2024
SAI,44.0,0 days 00:01:23.931000,2.0,25.0,HARD,2024
SAI,45.0,0 days 00:01:25.113000,3.0,26.0,HARD,2024
SAI,46.0,0 days 00:01:24.001000,3.0,27.0,HARD,2024
SAI,47.0,0 days 00:01:24.090000,3.0,28.0,HARD,2024
SAI,48.0,0 days 00:01:24.939000,4.0,29.0,HARD,2024
SAI,49.0,0 days 00:01:23.921000,4.0,30.0,HARD,2024
SAI,50.0,0 days 00:01:23.769000,4.0,31.0,HARD,2024
SAI,51.0,0 days 00:01:23.754000,4.0,32.0,HARD,2024
SAI,52.0,0 days 00:01:23.722000,4.0,33.0,HARD,2024
SAI,53.0,0 days 00:01:23.219000,4.0,34.0,HARD,2024
HAM,1.0,0 days 00:01:29.674000,5.0,1.0,MEDIUM,2024
HAM,2.0,0 days 00:01:26.043000,5.0,2.0,MEDIUM,2024
HAM,3.0,0 days 00:01:25.630000,5.0,3.0,MEDIUM,2024
HAM,4.0,0 days 00:01:25.722000,5.0,4.0,MEDIUM,2024
HAM,5.0,0 days 00:01:24.771000,5.0,5.0,MEDIUM,2024
HAM,6.0,0 days 00:01:24.919000,5.0,6.0,MEDIUM,2024
HAM,7.0,0 days 00:01:25.205000,5.0,7.0,MEDIUM,2024
HAM,8.0,0 days 00:01:24.871000,5.0,8.0,MEDIUM,2024
HAM,9.0,0 days 00:01:25.035000,5.0,9.0,MEDIUM,2024
HAM,10.0,0 days 00:01:24.909000,5.0,10.0,MEDIUM,2024
HAM,11.0,0 days 00:01:24.938000,5.0,11.0,MEDIUM,2024
HAM,12.0,0 days 00:01:24.932000,5.0,12.0,MEDIUM,2024
HAM,13.0,0 days 00:01:25.329000,5.0,13.0,MEDIUM,2024
HAM,14.0,0 days 00:01:25.817000,5.0,14.0,MEDIUM,2024
HAM,15.0,0 days 00:01:30.365000,6.0,15.0,MEDIUM,2024
HAM,16.0,0 days 00:01:45.664000,10.0,1.0,HARD,2024
HAM,17.0,0 days 00:01:24.843000,10.0,2.0,HARD,2024
HAM,18.0,0 days 00:01:24.831000,8.0,3.0,HARD,2024
HAM,19.0,0 days 00:01:24.649000,8.0,4.0,HARD,2024
HAM,20.0,0 days 00:01:24.640000,7.0,5.0,HARD,2024
HAM,21.0,0 days 00:01:24.915000,7.0,6.0,HARD,2024
HAM,22.0,0 days 00:01:24.613000,7.0,7.0,HARD,2024
HAM,23.0,0 days 00:01:24.132000,6.0,8.0,HARD,2024
HAM,24.0,0 days 00:01:23.818000,5.0,9.0,HARD,2024
HAM,25.0,0 days 00:01:23.804000,5.0,10.0,HARD,2024
HAM,26.0,0 days 00:01:23.673000,5.0,11.0,HARD,2024
HAM,27.0,0 days 00:01:23.495000,5.0,12.0,HARD,2024
HAM,28.0,0 days 00:01:23.640000,5.0,13.0,HARD,2024
HAM,29.0,0 days 00:01:23.507000,5.0,14.0,HARD,2024
HAM,30.0,0 days 00:01:23.445000,5.0,15.0,HARD,2024
HAM,31.0,0 days 00:01:23.360000,5.0,16.0,HARD,2024
HAM,32.0,0 days 00:01:23.328000,5.0,17.0,HARD,2024
HAM,33.0,0 days 00:01:23.397000,4.0,18.0,HARD,2024
HAM,34.0,0 days 00:01:23.531000,4.0,19.0,HARD,2024
HAM,35.0,0 days 00:01:23.378000,4.0,20.0,HARD,2024
HAM,36.0,0 days 00:01:23.601000,4.0,21.0,HARD,2024
HAM,37.0,0 days 00:01:28.349000,4.0,22.0,HARD,2024
HAM,38.0,0 days 00:01:42.426000,6.0,1.0,HARD,2024
HAM,39.0,0 days 00:01:22.968000,6.0,2.0,HARD,2024
HAM,40.0,0 days 00:01:23.012000,6.0,3.0,HARD,2024
HAM,41.0,0 days 00:01:22.927000,6.0,4.0,HARD,2024
HAM,42.0,0 days 00:01:22.520000,5.0,5.0,HARD,2024
HAM,43.0,0 days 00:01:22.396000,5.0,6.0,HARD,2024
HAM,44.0,0 days 00:01:22.136000,5.0,7.0,HARD,2024
HAM,45.0,0 days 00:01:22.176000,5.0,8.0,HARD,2024
HAM,46.0,0 days 00:01:22.307000,5.0,9.0,HARD,2024
HAM,47.0,0 days 00:01:22.471000,5.0,10.0,HARD,2024
HAM,48.0,0 days 00:01:22.794000,5.0,11.0,HARD,2024
HAM,49.0,0 days 00:01:22.446000,5.0,12.0,HARD,2024
HAM,50.0,0 days 00:01:22.243000,5.0,13.0,HARD,2024
HAM,51.0,0 days 00:01:22.737000,5.0,14.0,HARD,2024
HAM,52.0,0 days 00:01:25.703000,5.0,15.0,HARD,2024
HAM,53.0,0 days 00:01:21.512000,5.0,16.0,HARD,2024
VER,1.0,0 days 00:01:30.354000,6.0,1.0,HARD,2024
VER,2.0,0 days 00:01:26.170000,6.0,2.0,HARD,2024
VER,3.0,0 days 00:01:25.855000,6.0,3.0,HARD,2024
VER,4.0,0 days 00:01:25.633000,6.0,4.0,HARD,2024
VER,5.0,0 days 00:01:25.218000,6.0,5.0,HARD,2024
VER,6.0,0 days 00:01:25.096000,6.0,6.0,HARD,2024
VER,7.0,0 days 00:01:25.042000,6.0,7.0,HARD,2024
VER,8.0,0 days 00:01:24.918000,6.0,8.0,HARD,2024
VER,9.0,0 days 00:01:25.050000,6.0,9.0,HARD,2024
VER,10.0,0 days 00:01:24.964000,6.0,10.0,HARD,2024
VER,11.0,0 days 00:01:24.978000,6.0,11.0,HARD,2024
VER,12.0,0 days 00:01:24.968000,6.0,12.0,HARD,2024
VER,13.0,0 days 00:01:24.957000,6.0,13.0,HARD,2024
VER,14.0,0 days 00:01:25.287000,6.0,14.0,HARD,2024
VER,15.0,0 days 00:01:25.746000,4.0,15.0,HARD,2024
VER,16.0,0 days 00:01:25.244000,3.0,16.0,HARD,2024
VER,17.0,0 days 00:01:25.340000,2.0,17.0,HARD,2024
VER,18.0,0 days 00:01:25.469000,2.0,18.0,HARD,2024
VER,19.0,0 days 00:01:25.537000,1.0,19.0,HARD,2024
VER,20.0,0 days 00:01:25.559000,1.0,20.0,HARD,2024
VER,21.0,0 days 00:01:25.381000,1.0,21.0,HARD,2024
VER,22.0,0 days 00:01:29.668000,2.0,22.0,HARD,2024
VER,23.0,0 days 00:01:47.839000,8.0,1.0,HARD,2024
VER,24.0,0 days 00:01:23.545000,6.0,2.0,HARD,2024
VER,25.0,0 days 00:01:23.801000,6.0,3.0,HARD,2024
VER,26.0,0 days 00:01:23.618000,6.0,4.0,HARD,2024
VER,27.0,0 days 00:01:23.524000,6.0,5.0,HARD,2024
VER,28.0,0 days 00:01:23.509000,6.0,6.0,HARD,2024
VER,29.0,0 days 00:01:23.452000,6.0,7.0,HARD,2024
VER,30.0,0 days 00:01:23.542000,6.0,8.0,HARD,2024
VER,31.0,0 days 00:01:23.424000,6.0,9.0,HARD,2024
VER,32.0,0 days 00:01:23.490000,6.0,10.0,HARD,2024
VER,33.0,0 days 00:01:23.621000,5.0,11.0,HARD,2024
VER,34.0,0 days 00:01:23.576000,5.0,12.0,HARD,2024
VER,35.0,0 days 00:01:23.589000,5.0,13.0,HARD,2024
VER,36.0,0 days 00:01:23.559000,5.0,14.0,HARD,2024
VER,37.0,0 days 00:01:23.485000,5.0,15.0,HARD,2024
VER,38.0,0 days 00:01:23.427000,4.0,16.0,HARD,2024
VER,39.0,0 days 00:01:23.501000,4.0,17.0,HARD,2024
VER,40.0,0 days 00:01:24.337000,4.0,18.0,HARD,2024
VER,41.0,0 days 00:01:28.738000,5.0,19.0,HARD,2024
VER,42.0,0 days 00:01:44.090000,6.0,1.0,MEDIUM,2024
VER,43.0,0 days 00:01:21.745000,6.0,2.0,MEDIUM,2024
VER,44.0,0 days 00:01:23.045000,6.0,3.0,MEDIUM,2024
VER,45.0,0 days 00:01:23.363000,6.0,4.0,MEDIUM,2024
VER,46.0,0 days 00:01:22.941000,6.0,5.0,MEDIUM,2024
VER,47.0,0 days 00:01:22.520000,6.0,6.0,MEDIUM,2024
VER,48.0,0 days 00:01:22.570000,6.0,7.0,MEDIUM,2024
VER,49.0,0 days 00:01:22.584000,6.0,8.0,MEDIUM,2024
VER,50.0,0 days 00:01:22.585000,6.0,9.0,MEDIUM,2024
VER,51.0,0 days 00:01:22.574000,6.0,10.0,MEDIUM,2024
VER,52.0,0 days 00:01:22.920000,6.0,11.0,MEDIUM,2024
VER,53.0,0 days 00:01:23.711000,6.0,12.0,MEDIUM,2024
RUS,1.0,0 days 00:01:31.512000,7.0,1.0,MEDIUM,2024
RUS,2.0,0 days 00:01:26.055000,7.0,2.0,MEDIUM,2024
RUS,3.0,0 days 00:01:25.733000,7.0,3.0,MEDIUM,2024
RUS,4.0,0 days 00:01:25.762000,7.0,4.0,MEDIUM,2024
RUS,5.0,0 days 00:01:25.494000,7.0,5.0,MEDIUM,2024
RUS,6.0,0 days 00:01:25.101000,7.0,6.0,MEDIUM,2024
RUS,7.0,0 days 00:01:25.046000,7.0,7.0,MEDIUM,2024
RUS,8.0,0 days 00:01:25.216000,7.0,8.0,MEDIUM,2024
RUS,9.0,0 days 00:01:25.115000,7.0,9.0,MEDIUM,2024
RUS,10.0,0 days 00:01:25.468000,7.0,10.0,MEDIUM,2024
RUS,11.0,0 days 00:01:31.175000,8.0,11.0,MEDIUM,2024
RUS,12.0,0 days 00:01:53.412000,16.0,1.0,HARD,2024
RUS,13.0,0 days 00:01:24.546000,16.0,2.0,HARD,2024
RUS,14.0,0 days 00:01:24.548000,15.0,3.0,HARD,2024
RUS,15.0,0 days 00:01:24.560000,14.0,4.0,HARD,2024
RUS,16.0,0 days 00:01:24.692000,13.0,5.0,HARD,2024
RUS,17.0,0 days 00:01:24.546000,12.0,6.0,HARD,2024
RUS,18.0,0 days 00:01:24.521000,11.0,7.0,HARD,2024
RUS,19.0,0 days 00:01:24.706000,11.0,8.0,HARD,2024
RUS,20.0,0 days 00:01:25.504000,10.0,9.0,HARD,2024
RUS,21.0,0 days 00:01:24.626000,9.0,10.0,HARD,2024
RUS,22.0,0 days 00:01:24.711000,9.0,11.0,HARD,2024
RUS,23.0,0 days 00:01:24.624000,9.0,12.0,HARD,2024
RUS,24.0,0 days 00:01:24.621000,9.0,13.0,HARD,2024
RUS,25.0,0 days 00:01:25.174000,8.0,14.0,HARD,2024
RUS,26.0,0 days 00:01:23.575000,8.0,15.0,HARD,2024
RUS,27.0,0 days 00:01:23.732000,8.0,16.0,HARD,2024
RUS,28.0,0 days 00:01:23.383000,8.0,17.0,HARD,2024
RUS,29.0,0 days 00:01:23.516000,8.0,18.0,HARD,2024
RUS,30.0,0 days 00:01:23.177000,8.0,19.0,HARD,2024
RUS,31.0,0 days 00:01:25.331000,8.0,20.0,HARD,2024
RUS,32.0,0 days 00:01:23.542000,8.0,21.0,HARD,2024
RUS,33.0,0 days 00:01:28.264000,8.0,22.0,HARD,2024
RUS,34.0,0 days 00:01:44.863000,12.0,1.0,HARD,2024
RUS,35.0,0 days 00:01:22.944000,11.0,2.0,HARD,2024
RUS,36.0,0 days 00:01:23.333000,10.0,3.0,HARD,2024
RUS,37.0,0 days 00:01:23.158000,9.0,4.0,HARD,2024
RUS,38.0,0 days 00:01:25.166000,8.0,5.0,HARD,2024
RUS,39.0,0 days 00:01:23.142000,8.0,6.0,HARD,2024
RUS,40.0,0 days 00:01:22.886000,8.0,7.0,HARD,2024
RUS,41.0,0 days 00:01:24.039000,8.0,8.0,HARD,2024
RUS,42.0,0 days 00:01:22.799000,7.0,9.0,HARD,2024
RUS,43.0,0 days 00:01:22.939000,7.0,10.0,HARD,2024
RUS,44.0,0 days 00:01:22.923000,7.0,11.0,HARD,2024
RUS,45.0,0 days 00:01:22.685000,7.0,12.0,HARD,2024
RUS,46.0,0 days 00:01:22.419000,7.0,13.0,HARD,2024
